,month,year,center_name,wholesale,retail,total_arrival,culture,type
481,May,2014,LUCKNOW,1333,1965,2271,onion,onion
482,May,2014,MUMBAI,1146,2000,37966,onion,onion
483,May,2014,NAGPUR,903,1965,4260,onion,onion
484,May,2014,NASIK,1267,1619,5576,onion,onion
485,May,2014,PATNA,1325,1973,2105,onion,onion
486,May,2014,PIMPALGAON,991,1861,24821,onion,onion
487,May,2014,PUNE,1494,2054,26712,onion,onion
488,May,2014,RAIPUR,1020,1523,1202,onion,onion
489,May,2014,RANCHI,1177,1523,5445,onion,onion
490,May,2014,SHIMLA,1704,2092,462,onion,onion
491,May,2014,SRINAGAR,1825,2358,2053,onion,onion
492,May,2014,TRIVENDRUM,1790,2425,825,onion,onion
493,June,2014,AHMEDABAD,1162,1804,14773,onion,onion
494,June,2014,AMRITSAR,1258,2083,4335,onion,onion
495,June,2014,BANGALURU,2038,3760,49775,onion,onion
496,June,2014,BARAUT,0,0,0,onion,onion
497,June,2014,BHOPAL,1176,1456,3592,onion,onion
498,June,2014,BHUBANESHWAR,1533,2043,3700,onion,onion
499,June,2014,CHANDIGARH,1031,1878,1737,onion,onion
500,June,2014,CHENNAI,2292,2968,12530,onion,onion
501,June,2014,DEHRADUN,1338,2500,932,onion,onion
502,June,2014,DELHI,1421,2123,28530,onion,onion
503,June,2014,GANGATOK,2040,2448,104,onion,onion
504,June,2014,GUWAHATI,1705,2459,3535,onion,onion
505,June,2014,HYDERABAD,890,1500,13250,onion,onion
506,June,2014,JAIPUR,1017,1723,12621,onion,onion
507,June,2014,JAMMU,1684,2224,1772,onion,onion
508,June,2014,KOLKATA,1857,2640,13616,onion,onion
509,June,2014,LASALGAON,1341,1938,23031,onion,onion
510,June,2014,LUCKNOW,1544,2160,1676,onion,onion
511,June,2014,MUMBAI,1800,2394,17590,onion,onion
512,June,2014,NAGPUR,1257,2810,3820,onion,onion
513,June,2014,NASIK,1546,1888,4275,onion,onion
514,June,2014,PATNA,1588,2284,2155,onion,onion
515,June,2014,PIMPALGAON,1243,1984,14396,onion,onion
516,June,2014,PUNE,1577,3119,30881,onion,onion
517,June,2014,RAIPUR,1391,1925,689,onion,onion
518,June,2014,RANCHI,1490,1938,4433,onion,onion
519,June,2014,SHIMLA,1891,2204,441,onion,onion
520,June,2014,SRINAGAR,1852,2413,2015,onion,onion
521,June,2014,TRIVENDRUM,2216,2872,935,onion,onion
522,July,2014,AHMEDABAD,1732,2381,10375,onion,onion
523,July,2014,AMRITSAR,2035,3100,3040,onion,onion
524,July,2014,BANGALURU,2554,3469,41480,onion,onion
525,July,2014,BARAUT,0,0,0,onion,onion
526,July,2014,BHOPAL,2177,2584,2984,onion,onion
527,July,2014,BHUBANESHWAR,2366,2814,2835,onion,onion
528,July,2014,CHANDIGARH,1727,2735,1767,onion,onion
529,July,2014,CHENNAI,2988,3785,12880,onion,onion
530,July,2014,DEHRADUN,2158,3320,864,onion,onion
531,July,2014,DELHI,2040,3035,22440,onion,onion
532,July,2014,GANGATOK,3221,3700,94,onion,onion
533,July,2014,GUWAHATI,2690,3293,2118,onion,onion
534,July,2014,HYDERABAD,1360,2110,13754,onion,onion
535,July,2014,JAIPUR,1735,3200,10771,onion,onion
536,July,2014,JAMMU,2337,2973,1466,onion,onion
537,July,2014,KOLKATA,2509,3507,14992,onion,onion
538,July,2014,LASALGAON,1868,2472,18308,onion,onion
539,July,2014,LUCKNOW,1932,2638,1536,onion,onion
540,July,2014,MUMBAI,2178,2923,18305,onion,onion
541,July,2014,NAGPUR,1755,3055,2290,onion,onion
542,July,2014,NASIK,2067,2413,4245,onion,onion
543,July,2014,PATNA,2190,3056,2470,onion,onion
544,July,2014,PIMPALGAON,1866,2510,14419,onion,onion
545,July,2014,PUNE,2394,3065,19965,onion,onion
546,July,2014,RAIPUR,1970,2735,969,onion,onion
547,July,2014,RANCHI,1929,2840,4849,onion,onion
548,July,2014,SHIMLA,2989,3786,333,onion,onion
549,July,2014,SRINAGAR,2370,2912,1610,onion,onion
550,July,2014,TRIVENDRUM,3038,3717,785,onion,onion
551,August,2014,AHMEDABAD,1459,2096,10151,onion,onion
552,August,2014,AMRITSAR,1848,2854,4300,onion,onion
553,August,2014,BANGALURU,2241,3283,46786,onion,onion
554,August,2014,BARAUT,0,0,0,onion,onion
555,August,2014,BHOPAL,1871,2271,1642,onion,onion
556,August,2014,BHUBANESHWAR,2210,2712,2570,onion,onion
557,August,2014,CHANDIGARH,1664,2700,1508,onion,onion
558,August,2014,CHENNAI,2691,4865,10283,onion,onion
559,August,2014,DEHRADUN,1885,3292,1100,onion,onion
560,August,2014,DELHI,1854,3096,21034,onion,onion
561,August,2014,GANGATOK,3433,4246,89,onion,onion
562,August,2014,GUWAHATI,2832,3423,1497,onion,onion
563,August,2014,HYDERABAD,1914,2741,7980,onion,onion
564,August,2014,JAIPUR,1581,2848,9548,onion,onion
565,August,2014,JAMMU,2430,3100,1930,onion,onion
566,August,2014,KOLKATA,2418,3550,15824,onion,onion
567,August,2014,LASALGAON,1577,2147,19569,onion,onion
568,August,2014,LUCKNOW,1838,2458,1566,onion,onion
569,August,2014,MUMBAI,1878,2652,18518,onion,onion
570,August,2014,NAGPUR,1933,2590,1520,onion,onion
571,August,2014,NASIK,1714,2019,1767,onion,onion
572,August,2014,PATNA,2002,2974,1840,onion,onion
573,August,2014,PIMPALGAON,1486,2074,14648,onion,onion
574,August,2014,PUNE,2248,2915,17624,onion,onion
575,August,2014,RAIPUR,1814,2745,878,onion,onion
576,August,2014,RANCHI,1928,2641,5485,onion,onion
577,August,2014,SHIMLA,3014,3540,335,onion,onion
578,August,2014,SRINAGAR,2523,3100,1100,onion,onion
579,August,2014,TRIVENDRUM,2860,3795,735,onion,onion
580,September,2014,AHMEDABAD,1360,1988,13717,onion,onion
581,September,2014,AMRITSAR,1694,2538,5160,onion,onion
582,September,2014,BANGALURU,1754,2746,102997,onion,onion
583,September,2014,BARAUT,0,0,0,onion,onion
584,September,2014,BHOPAL,1386,1752,3464,onion,onion
585,September,2014,BHUBANESHWAR,1943,2410,2840,onion,onion
586,September,2014,CHANDIGARH,1875,2777,1647,onion,onion
587,September,2014,CHENNAI,2396,3126,12720,onion,onion
588,September,2014,DEHRADUN,1835,4038,1118,onion,onion
589,September,2014,DELHI,1774,2965,22617,onion,onion
590,September,2014,GANGATOK,2602,3251,41,onion,onion
591,September,2014,GUWAHATI,2461,2922,1356,onion,onion
592,September,2014,HYDERABAD,1833,3526,7766,onion,onion
593,September,2014,JAIPUR,1573,2812,8305,onion,onion
594,September,2014,JAMMU,2046,2904,1942,onion,onion
595,September,2014,KOLKATA,2062,3381,20880,onion,onion
596,September,2014,LASALGAON,1336,2046,24166,onion,onion
597,September,2014,LUCKNOW,1753,2388,1900,onion,onion
598,September,2014,MUMBAI,1573,2354,20194,onion,onion
599,September,2014,NAGPUR,1795,2500,2550,onion,onion
600,September,2014,NASIK,1693,2000,2052,onion,onion
601,September,2014,PATNA,1883,2842,2220,onion,onion
602,September,2014,PIMPALGAON,1312,1942,23665,onion,onion
603,September,2014,PUNE,2018,2664,26771,onion,onion
604,September,2014,RAIPUR,1618,2464,940,onion,onion
605,September,2014,RANCHI,1878,2450,6260,onion,onion
606,September,2014,SHIMLA,2461,3000,508,onion,onion
607,September,2014,SRINAGAR,2490,3000,290,onion,onion
608,September,2014,TRIVENDRUM,2695,3570,790,onion,onion
609,October,2014,AHMEDABAD,1460,2041,13446,onion,onion
610,October,2014,AMRITSAR,1675,2694,3880,onion,onion
611,October,2014,BANGALURU,1643,2535,154265,onion,onion
612,October,2014,BARAUT,0,0,0,onion,onion
613,October,2014,BHOPAL,1667,2017,1560,onion,onion
614,October,2014,BHUBANESHWAR,1851,2345,2640,onion,onion
615,October,2014,CHANDIGARH,1715,2509,1344,onion,onion
616,October,2014,CHENNAI,2335,2948,10610,onion,onion
617,October,2014,DEHRADUN,1848,3000,907,onion,onion
618,October,2014,DELHI,1751,3091,21645,onion,onion
619,October,2014,GANGATOK,2844,3710,50,onion,onion
620,October,2014,GUWAHATI,2440,2838,1472,onion,onion
621,October,2014,HYDERABAD,1821,2465,6782,onion,onion
622,October,2014,JAIPUR,1669,3029,7826,onion,onion
623,October,2014,JAMMU,2040,2785,1955,onion,onion
624,October,2014,KOLKATA,2071,3200,10160,onion,onion
625,October,2014,LASALGAON,1422,1949,14139,onion,onion
626,October,2014,LUCKNOW,1841,2236,1375,onion,onion
627,October,2014,MUMBAI,1562,2310,17365,onion,onion
628,October,2014,NAGPUR,1789,2367,2690,onion,onion
629,October,2014,NASIK,1560,1868,1620,onion,onion
630,October,2014,PATNA,1733,2724,2720,onion,onion
631,October,2014,PIMPALGAON,1376,1974,11356,onion,onion
632,October,2014,PUNE,1720,2350,22832,onion,onion
633,October,2014,RAIPUR,1667,2370,841,onion,onion
634,October,2014,RANCHI,1720,2346,5420,onion,onion
635,October,2014,SHIMLA,2560,3000,510,onion,onion
636,October,2014,SRINAGAR,2439,2956,1280,onion,onion
637,October,2014,TRIVENDRUM,2624,3542,753,onion,onion
638,November,2014,AHMEDABAD,1436,2273,13326,onion,onion
639,November,2014,AMRITSAR,1839,2727,4286,onion,onion
640,November,2014,BANGALURU,1507,2464,133859,onion,onion
641,November,2014,BARAUT,0,0,0,onion,onion
642,November,2014,BHOPAL,1833,2213,1067,onion,onion
643,November,2014,BHUBANESHWAR,2010,2424,2297,onion,onion
644,November,2014,CHANDIGARH,1424,2323,1587,onion,onion
645,November,2014,CHENNAI,2400,3060,12780,onion,onion
646,November,2014,DEHRADUN,1614,2761,1277,onion,onion
647,November,2014,DELHI,1718,2913,29851,onion,onion
648,November,2014,GANGATOK,2767,3614,80,onion,onion
649,November,2014,GUWAHATI,2459,2873,13375,onion,onion
650,November,2014,HYDERABAD,1868,2500,8510,onion,onion
651,November,2014,JAIPUR,1500,2661,12043,onion,onion
652,November,2014,JAMMU,1955,2737,1945,onion,onion
653,November,2014,KOLKATA,2108,3222,9328,onion,onion
654,November,2014,LASALGAON,1439,1819,8175,onion,onion
655,November,2014,LUCKNOW,1986,2575,1339,onion,onion
656,November,2014,MUMBAI,1831,2714,21710,onion,onion
657,November,2014,NAGPUR,1857,2500,3220,onion,onion
658,November,2014,NASIK,1636,2019,2016,onion,onion
659,November,2014,PATNA,1924,2835,2540,onion,onion
660,November,2014,PIMPALGAON,1443,1947,7270,onion,onion
661,November,2014,PUNE,1803,2422,22324,onion,onion
662,November,2014,RAIPUR,1778,2500,888,onion,onion
663,November,2014,RANCHI,1805,2514,4610,onion,onion
664,November,2014,SHIMLA,1804,2587,581,onion,onion
665,November,2014,SRINAGAR,2433,2944,1675,onion,onion
666,November,2014,TRIVENDRUM,2674,3581,845,onion,onion
667,December,2014,AHMEDABAD,1453,2184,12371,onion,onion
668,December,2014,AMRITSAR,1724,2559,3390,onion,onion
669,December,2014,BANGALURU,1377,2323,87731,onion,onion
670,December,2014,BARAUT,0,0,0,onion,onion
671,December,2014,BHOPAL,1436,1792,2308,onion,onion
672,December,2014,BHUBANESHWAR,2045,2471,2710,onion,onion
673,December,2014,CHANDIGARH,1396,2244,1737,onion,onion
674,December,2014,CHENNAI,2404,3008,11710,onion,onion
675,December,2014,DEHRADUN,1317,2340,1336,onion,onion
676,December,2014,DELHI,1865,2977,24611,onion,onion
677,December,2014,GANGATOK,3100,3892,97,onion,onion
678,December,2014,GUWAHATI,2488,2919,3980,onion,onion
679,December,2014,HYDERABAD,2158,3000,7068,onion,onion
680,December,2014,JAIPUR,1471,2602,19872,onion,onion
681,December,2014,JAMMU,2043,2705,1992,onion,onion
682,December,2014,KOLKATA,2330,3325,20434,onion,onion
683,December,2014,LASALGAON,1516,1882,21167,onion,onion
684,December,2014,LUCKNOW,1891,2312,1734,onion,onion
685,December,2014,MUMBAI,1780,2900,36808,onion,onion
686,December,2014,NAGPUR,1864,2568,4100,onion,onion
687,December,2014,NASIK,1674,2002,1537,onion,onion
688,December,2014,PATNA,2039,2669,2895,onion,onion
689,December,2014,PIMPALGAON,1435,1881,27685,onion,onion
690,December,2014,PUNE,1927,2595,33267,onion,onion
691,December,2014,RAIPUR,1681,2415,1408,onion,onion
692,December,2014,RANCHI,1902,2540,4956,onion,onion
693,December,2014,SHIMLA,1539,2540,836,onion,onion
694,December,2014,SRINAGAR,2275,2795,2310,onion,onion
695,December,2014,TRIVENDRUM,2734,3484,835,onion,onion
696,January,2015,AHMEDABAD,1359,2317,13405,onion,onion
697,January,2015,AMRITSAR,1552,2269,5920,onion,onion
698,January,2015,BANGALURU,1758,2791,74978,onion,onion
699,January,2015,BHOPAL,1287,1546,2513,onion,onion
700,January,2015,BHUBANESHWAR,1754,2146,2860,onion,onion
701,January,2015,CHANDIGARH,1328,2025,1740,onion,onion
702,January,2015,CHENNAI,2132,2924,11440,onion,onion
703,January,2015,DEHRADUN,1432,2500,962,onion,onion
704,January,2015,DELHI,1521,2723,20839,onion,onion
705,January,2015,GANGATOK,1948,2704,88,onion,onion
706,January,2015,GUWAHATI,2019,2592,3845,onion,onion
707,January,2015,HYDERABAD,2029,2775,11728,onion,onion
708,January,2015,JAIPUR,1310,2306,12755,onion,onion
709,January,2015,JAMMU,1867,2688,2579,onion,onion
710,January,2015,KOLKATA,1752,2893,46208,onion,onion
711,January,2015,LASALGAON,1265,1718,37000,onion,onion
712,January,2015,LUCKNOW,1886,2254,1702,onion,onion
713,January,2015,MUMBAI,1449,2060,30998,onion,onion
714,January,2015,NAGPUR,1510,2052,6020,onion,onion
715,January,2015,NASIK,1300,1652,3925,onion,onion
716,January,2015,PATNA,1659,2458,3525,onion,onion
717,January,2015,PIMPALGAON,1192,1627,29950,onion,onion
718,January,2015,PUNE,1529,2119,32503,onion,onion
719,January,2015,RAIPUR,1425,2183,1486,onion,onion
720,January,2015,RANCHI,1757,2282,5216,onion,onion
721,January,2015,SHIMLA,1950,2846,738,onion,onion
722,January,2015,SRINAGAR,2204,2716,2970,onion,onion
723,January,2015,TRIVENDRUM,2391,2965,770,onion,onion
724,February,2015,AHMEDABAD,1569,2300,13009,onion,onion
725,February,2015,AMRITSAR,1671,2438,2555,onion,onion
726,February,2015,BANGALURU,1815,2750,42164,onion,onion
727,February,2015,BHOPAL,1359,1709,2687,onion,onion
728,February,2015,BHUBANESHWAR,2085,2397,2785,onion,onion
729,February,2015,CHANDIGARH,1359,2263,2025,onion,onion
730,February,2015,CHENNAI,2231,3100,18750,onion,onion
731,February,2015,DEHRADUN,1590,2500,724,onion,onion
732,February,2015,DELHI,1663,2900,20812,onion,onion
733,February,2015,GANGATOK,1706,2471,65,onion,onion
734,February,2015,GUWAHATI,1796,2600,2685,onion,onion
735,February,2015,HYDERABAD,1724,2435,5170,onion,onion
736,February,2015,JAIPUR,1586,2862,8270,onion,onion
737,February,2015,JAMMU,1943,2791,2653,onion,onion
738,February,2015,KOLKATA,1998,3033,33966,onion,onion
739,February,2015,LASALGAON,1403,1753,35788,onion,onion
740,February,2015,LUCKNOW,1974,2483,1259,onion,onion
741,February,2015,MUMBAI,1509,2227,24458,onion,onion
742,February,2015,NAGPUR,1603,2095,5650,onion,onion
743,February,2015,NASIK,1616,1913,2280,onion,onion
744,February,2015,PATNA,1918,2661,2695,onion,onion
745,February,2015,PIMPALGAON,1362,1772,29080,onion,onion
746,February,2015,PUNE,1445,1985,26202,onion,onion
747,February,2015,RAIPUR,1758,2474,1249,onion,onion
748,February,2015,RANCHI,1714,2421,5661,onion,onion
749,February,2015,SHIMLA,1645,2840,696,onion,onion
750,February,2015,SRINAGAR,2041,2573,2310,onion,onion
751,February,2015,TRIVENDRUM,2436,2881,845,onion,onion
752,March,2015,AHMEDABAD,1389,2285,11983,onion,onion
753,March,2015,AMRITSAR,1658,2447,1390,onion,onion
754,March,2015,BANGALURU,1576,2396,41339,onion,onion
755,March,2015,BHOPAL,1539,1914,1943,onion,onion
756,March,2015,BHUBANESHWAR,1851,2202,2710,onion,onion
757,March,2015,CHANDIGARH,1560,2494,1445,onion,onion
758,March,2015,CHENNAI,2116,2824,13200,onion,onion
759,March,2015,DEHRADUN,1650,2500,3401,onion,onion
760,March,2015,DELHI,1457,2554,24463,onion,onion
761,March,2015,GANGATOK,2065,2885,78,onion,onion
762,March,2015,GUWAHATI,1650,2543,3650,onion,onion
763,March,2015,HYDERABAD,1352,2138,9450,onion,onion
764,March,2015,JAIPUR,1483,2673,6196,onion,onion
765,March,2015,JAMMU,1967,2665,2563,onion,onion
766,March,2015,KOLKATA,1451,2400,9354,onion,onion
767,March,2015,LASALGAON,1189,1617,28450,onion,onion
768,March,2015,LUCKNOW,2095,2492,1214,onion,onion
769,March,2015,MUMBAI,1364,1977,36627,onion,onion
770,March,2015,NAGPUR,1648,2238,7650,onion,onion
771,March,2015,NASIK,1335,1688,2767,onion,onion
772,March,2015,PATNA,1489,2233,2425,onion,onion
773,March,2015,PIMPALGAON,1152,1614,20380,onion,onion
774,March,2015,PUNE,1345,1960,26951,onion,onion
775,March,2015,RAIPUR,1541,2357,834,onion,onion
776,March,2015,RANCHI,1442,2142,6385,onion,onion
777,March,2015,SHIMLA,2031,2868,785,onion,onion
778,March,2015,SRINAGAR,2317,2888,1457,onion,onion
779,March,2015,TRIVENDRUM,2154,2833,1100,onion,onion
780,April,2015,AHMEDABAD,1099,2300,14303,onion,onion
781,April,2015,AMRITSAR,1466,2133,1560,onion,onion
782,April,2015,BANGALURU,1455,2260,43534,onion,onion
783,April,2015,BHOPAL,1278,1608,2936,onion,onion
784,April,2015,BHUBANESHWAR,1574,1972,2895,onion,onion
785,April,2015,CHANDIGARH,1289,2204,1706,onion,onion
786,April,2015,CHENNAI,1878,2635,16820,onion,onion
787,April,2015,DEHRADUN,1619,2500,1225,onion,onion
788,April,2015,DELHI,1425,2426,22346,onion,onion
789,April,2015,GANGATOK,2088,2875,64,onion,onion
790,April,2015,GUWAHATI,1614,2121,4085,onion,onion
791,April,2015,HYDERABAD,1433,2093,8210,onion,onion
792,April,2015,JAIPUR,1252,2052,8867,onion,onion
793,April,2015,JAMMU,1561,2255,2495,onion,onion
794,April,2015,KOLKATA,1692,2484,12859,onion,onion
795,April,2015,LASALGAON,1077,1596,28700,onion,onion
796,April,2015,LUCKNOW,1825,2104,1422,onion,onion
797,April,2015,MUMBAI,1120,1717,26284,onion,onion
798,April,2015,NAGPUR,1359,1960,8060,onion,onion
799,April,2015,NASIK,1000,1315,4940,onion,onion
800,April,2015,PATNA,1681,2378,1720,onion,onion
801,April,2015,PIMPALGAON,986,1685,30770,onion,onion
802,April,2015,PUNE,1244,1795,29076,onion,onion
803,April,2015,RAIPUR,1262,2000,1256,onion,onion
804,April,2015,RANCHI,1133,1887,5962,onion,onion
805,April,2015,SHIMLA,1501,2614,825,onion,onion
806,April,2015,SRINAGAR,2090,2538,1905,onion,onion
807,April,2015,TRIVENDRUM,1827,2650,555,onion,onion
808,May,2015,AHMEDABAD,1140,2300,13349,onion,onion
809,May,2015,AMRITSAR,1255,2000,1360,onion,onion
810,May,2015,BANGALURU,1725,2458,44227,onion,onion
811,May,2015,BHOPAL,958,1219,3211,onion,onion
812,May,2015,BHUBANESHWAR,1561,1968,3030,onion,onion
813,May,2015,CHANDIGARH,1383,2217,1657,onion,onion
814,May,2015,CHENNAI,2023,2754,13555,onion,onion
815,May,2015,DEHRADUN,1500,2455,852,onion,onion
816,May,2015,DELHI,1431,2280,26577,onion,onion
817,May,2015,GANGATOK,2146,2971,83,onion,onion
818,May,2015,GUWAHATI,1958,2628,3925,onion,onion
819,May,2015,HYDERABAD,1640,2314,8510,onion,onion
820,May,2015,JAIPUR,1384,1743,13222,onion,onion
821,May,2015,JAMMU,1602,2317,2295,onion,onion
822,May,2015,KOLKATA,1756,2650,10608,onion,onion
823,May,2015,LASALGAON,1172,1873,26894,onion,onion
824,May,2015,LUCKNOW,1783,2000,1522,onion,onion
825,May,2015,MUMBAI,1279,1854,25304,onion,onion
826,May,2015,NAGPUR,1305,1986,8880,onion,onion
827,May,2015,NASIK,1056,1360,5290,onion,onion
828,May,2015,PATNA,1400,2275,3270,onion,onion
829,May,2015,PIMPALGAON,1146,1976,32351,onion,onion
830,May,2015,PUNE,1392,1937,24638,onion,onion
831,May,2015,RAIPUR,1272,2000,1266,onion,onion
832,May,2015,RANCHI,894,1571,5682,onion,onion
833,May,2015,SHIMLA,1425,2360,3893,onion,onion
834,May,2015,SRINAGAR,2133,2600,2610,onion,onion
835,May,2015,TRIVENDRUM,2093,2930,665,onion,onion
836,June,2015,AHMEDABAD,1582,2486,11567,onion,onion
837,June,2015,AMRITSAR,1671,2577,1368,onion,onion
838,June,2015,BANGALURU,2182,3145,43403,onion,onion
839,June,2015,BHOPAL,1383,1726,2637,onion,onion
840,June,2015,BHUBANESHWAR,2203,2671,2940,onion,onion
841,June,2015,CHANDIGARH,1311,2119,2220,onion,onion
842,June,2015,CHENNAI,2519,3412,13350,onion,onion
843,June,2015,DEHRADUN,1679,2615,1738,onion,onion
844,June,2015,DELHI,1750,2450,27654,onion,onion
845,June,2015,GANGATOK,2752,3571,84,onion,onion
846,June,2015,GUWAHATI,2362,3108,2970,onion,onion
847,June,2015,HYDERABAD,1717,2542,13762,onion,onion
848,June,2015,JAIPUR,1628,1958,11098,onion,onion
849,June,2015,JAMMU,1808,2525,2051,onion,onion
850,June,2015,KOLKATA,2267,3226,13200,onion,onion
851,June,2015,LASALGAON,1497,2150,17830,onion,onion
852,June,2015,LUCKNOW,2116,2473,1445,onion,onion
853,June,2015,MUMBAI,1814,2667,18031,onion,onion
854,June,2015,NAGPUR,1807,2500,9255,onion,onion
855,June,2015,NASIK,1847,2244,2261,onion,onion
856,June,2015,PATNA,1909,2674,1340,onion,onion
857,June,2015,PIMPALGAON,1519,2150,17776,onion,onion
858,June,2015,PUNE,2070,2741,30150,onion,onion
859,June,2015,RAIPUR,1792,2592,536,onion,onion
860,June,2015,RANCHI,1890,2504,5940,onion,onion
861,June,2015,SHIMLA,1227,2090,2744,onion,onion
862,June,2015,SRINAGAR,2333,2846,2375,onion,onion
863,June,2015,TRIVENDRUM,2709,3359,960,onion,onion
864,July,2015,AHMEDABAD,1957,3375,11451,onion,onion
865,July,2015,AMRITSAR,2119,3096,1218,onion,onion
866,July,2015,BANGALURU,2357,3314,45957,onion,onion
867,July,2015,BHOPAL,1978,2344,1862,onion,onion
868,July,2015,BHUBANESHWAR,2453,2876,2675,onion,onion
869,July,2015,CHANDIGARH,1431,2504,1775,onion,onion
870,July,2015,CHENNAI,2671,3833,12600,onion,onion
871,July,2015,DEHRADUN,2213,3333,1418,onion,onion
872,July,2015,DELHI,2083,3285,24497,onion,onion
873,July,2015,GANGATOK,3025,3854,81,onion,onion
874,July,2015,GUWAHATI,2701,3296,3250,onion,onion
875,July,2015,HYDERABAD,1750,2555,9908,onion,onion
876,July,2015,JAIPUR,1897,2950,9289,onion,onion
877,July,2015,JAMMU,2237,3022,1807,onion,onion
878,July,2015,KOLKATA,2670,3731,7296,onion,onion
879,July,2015,LASALGAON,1923,2440,14990,onion,onion
